source_column,sample_index,mean,std,var,rms,peak,peak_to_peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor
12kHz_DE_data OR021@6_2 (第1列),103,-0.000175486,0.536135157,0.287440907,0.536135186,5.153672281,10.20129119,-0.048751386,23.06262,9.612635803,19.03266308,1.979962985,28.383274
12kHz_DE_data OR021@6_2 (第1列),104,0.001630477,0.547656648,0.299927804,0.547659075,5.153672281,10.20129119,-0.020332087,23.06600082,9.410365895,19.47903061,2.069954647,29.52352977
12kHz_DE_data OR021@6_2 (第1列),105,0.000106602,0.446621811,0.199471042,0.446621824,3.401505697,6.401143166,-0.20708607,15.02173424,7.61607587,14.70954437,1.931381018,21.63863057
12kHz_DE_data OR021@6_2 (第1列),106,-0.001623851,0.535908309,0.287197716,0.53591077,5.267453139,10.32380489,-0.027245578,24.83610577,9.828974222,20.10369106,2.045349862,30.06917167
12kHz_DE_data OR021@6_2 (第1列),107,6.71E-05,0.588929548,0.346838012,0.588929552,5.267453139,10.32380489,0.051767385,18.88090892,8.944114155,18.04801008,2.017864461,27.35394645
12kHz_DE_data OR021@6_2 (第1列),108,-0.00010573,0.515947821,0.266202154,0.515947832,3.6053939,6.928308382,-0.151086832,11.95214106,6.987903961,13.40088339,1.917725754,20.15832021
12kHz_DE_data OR021@6_2 (第1列),109,-0.000167915,0.525458373,0.276106501,0.525458399,5.26202256,10.50128652,0.135793937,20.79954964,10.01415633,20.05534715,2.002699626,30.11899576
12kHz_DE_data OR021@6_2 (第1列),110,0.000177175,0.584623292,0.341784393,0.584623319,5.26202256,10.50128652,0.323288314,19.93648989,9.00070591,18.55348999,2.061337208,28.48082168
12kHz_DE_data OR021@6_2 (第1列),111,-0.00018968,0.564770182,0.318965359,0.564770214,4.994859256,9.327509151,-0.002449035,17.33930132,8.844055741,17.93790483,2.028244208,27.5110156
12kHz_DE_data OR021@6_2 (第1列),112,-9.42E-05,0.528664652,0.279486315,0.528664661,5.470082288,10.74655462,0.225568932,25.46116771,10.34697928,22.04241431,2.130323616,34.07922376
12kHz_DE_data OR021@6_2 (第1列),113,0.000536919,0.525186432,0.275820789,0.525186707,5.470082288,10.74655462,0.407695368,23.61019642,10.41550028,21.83250149,2.096154857,33.7502359
12kHz_DE_data OR021@6_2 (第1列),114,-5.48E-05,0.50777996,0.257840488,0.507779963,4.307999419,8.268860167,0.259424716,14.19867287,8.483988596,16.19499536,1.908889336,24.26342716
12kHz_DE_data OR021@6_2 (第1列),115,-0.000319257,0.545047772,0.297077073,0.545047865,4.517623446,8.825622865,-0.005268766,14.43221729,8.288489386,15.94973905,1.924324,24.04793442
12kHz_DE_data OR021@6_2 (第1列),116,0.000358932,0.593595432,0.352355537,0.593595541,4.53352663,8.526191904,-0.239953245,13.71970636,7.637400076,15.06264247,1.972221216,23.26082655
12kHz_DE_data OR021@6_2 (第1列),117,0.00056743,0.566538175,0.320965504,0.566538459,4.53352663,8.526191904,-0.112399892,14.72267347,8.002151586,16.26784083,2.03293335,25.5293893
12kHz_DE_data OR021@6_2 (第1列),118,0.000605056,0.54276907,0.294598263,0.542769407,4.979271982,9.449944122,-0.031218954,20.79132986,9.173825786,19.50995672,2.126697975,30.46259817
12kHz_DE_data OR021@6_2 (第1列),119,-3.40E-05,0.622532281,0.387546441,0.622532282,5.422576527,10.40184851,0.192400816,17.54292709,8.71051459,18.22435829,2.092225218,28.96430478
12kHz_DE_data OR021@6_2 (第1列),120,-0.000288969,0.574729596,0.330314108,0.574729668,5.422576527,10.16262209,0.12418789,16.85591412,9.435003665,19.1157783,2.026048847,29.65771567
12kHz_DE_data OR021@6_2 (第1列),121,3.51E-05,0.434384694,0.188690063,0.434384696,3.867917442,7.173922571,-0.656652631,19.70772586,8.904359386,17.4047969,1.954637739,25.40349414
12kHz_DE_data OR021@6_2 (第1列),122,-0.000455416,0.501862683,0.251866153,0.50186289,3.755905892,7.226079691,-0.115425678,15.42926226,7.483928319,14.90440929,1.991522187,22.43577747
12kHz_DE_data OR021@6_2 (第1列),123,-0.000352028,0.506873222,0.256920463,0.506873344,3.755905892,7.226079691,-0.104119226,13.9394657,7.409949522,14.39156478,1.942194712,21.4245506
12kHz_DE_data OR021@6_3 (第1列),0,-0.000662562,0.518996808,0.269357687,0.518997231,5.283572828,9.979794662,0.145595478,22.57259002,10.18034877,21.36803334,2.098949045,32.47884606
12kHz_DE_data OR021@6_3 (第1列),1,-9.39E-06,0.589844299,0.347916297,0.589844299,5.283572828,9.979794662,0.184749048,18.99580374,8.957572085,18.48622765,2.063754271,28.45890066
12kHz_DE_data OR021@6_3 (第1列),2,0.000400333,0.696939786,0.485725065,0.6969399,6.189638948,11.99288078,0.154061923,18.39892772,8.881165999,18.93547055,2.132092852,30.45492742
12kHz_DE_data OR021@6_3 (第1列),3,0.000306504,0.702629248,0.49368786,0.702629315,6.189638948,11.99288078,0.164298469,17.62476808,8.809252359,19.18267328,2.177559741,31.78782037
12kHz_DE_data OR021@6_3 (第1列),4,-0.000875776,0.641753245,0.411847227,0.641753842,5.790497988,11.41331254,0.108114734,20.56338258,9.022926872,19.89608647,2.205059041,32.67474543
12kHz_DE_data OR021@6_3 (第1列),5,-0.001479636,0.593745254,0.352533427,0.593747098,5.790497988,11.41331254,0.196640107,23.32104024,9.752465328,21.19953421,2.173761557,34.12269344
12kHz_DE_data OR021@6_3 (第1列),6,-0.000246753,0.523828855,0.274396669,0.523828913,4.111318295,8.120958494,0.139348873,16.80677737,7.848589863,15.92597628,2.029151294,24.48720331
12kHz_DE_data OR021@6_3 (第1列),7,-8.22E-05,0.516898665,0.26718423,0.516898672,4.111318295,8.120958494,-0.053958959,16.55654931,7.953818652,15.88885695,1.997638826,23.94305371
12kHz_DE_data OR021@6_3 (第1列),8,-0.001364721,0.482207349,0.232523928,0.482209281,3.727542561,7.100193082,-0.0676387,12.82112889,7.730134426,14.81835222,1.916959189,22.21301131
12kHz_DE_data OR021@6_3 (第1列),9,-0.001165073,0.445174874,0.198180668,0.445176399,3.125432381,6.098878213,0.019203544,10.24111189,7.020660555,12.59472521,1.793951596,18.33840046
12kHz_DE_data OR021@6_3 (第1列),10,-0.000716218,0.419290392,0.175804432,0.419291003,2.973445833,5.807653944,-0.194193812,9.438600737,7.091604183,12.34024383,1.74012022,17.56855589
12kHz_DE_data OR021@6_3 (第1列),11,-0.000812148,0.395308397,0.156268729,0.395309231,2.744244437,5.165545868,-0.321596588,10.66378395,6.942019618,12.32687483,1.775690002,17.51634238
12kHz_DE_data OR021@6_3 (第1列),12,-0.000353185,0.436561307,0.190585775,0.43656145,4.08872018,7.740527528,0.05002001,17.88843332,9.36573804,18.13163422,1.935953594,26.65239324
12kHz_DE_data OR021@6_3 (第1列),13,-0.000557132,0.485035221,0.235259166,0.485035541,4.125132092,7.77693944,-0.185910259,18.71718375,8.504803756,16.87663445,1.984364947,25.07128657
12kHz_DE_data OR021@6_3 (第1列),14,-0.000476467,0.495985896,0.246002009,0.495986125,4.125132092,7.710499745,-0.44709331,14.49331351,8.317031229,15.81138181,1.901084819,23.28001311
12kHz_DE_data OR021@6_3 (第1列),15,-8.83E-05,0.540019159,0.291620692,0.540019166,3.361289293,6.525379601,-0.212639254,11.12793054,6.224388878,12.17098453,1.955370201,18.79596464
12kHz_DE_data OR021@6_3 (第1列),16,-0.000331946,0.531967549,0.282989473,0.531967652,4.200357256,8.124790914,-0.019046044,14.06717414,7.895888475,15.84218666,2.006384298,24.44330709
12kHz_DE_data OR021@6_3 (第1列),17,5.34E-05,0.50017964,0.250179672,0.500179643,4.428987625,8.62934488,0.221433544,17.01908396,8.854793852,17.33449882,1.957640021,25.95403664
12kHz_DE_data OR021@6_3 (第1列),18,-0.000260244,0.465313756,0.216516892,0.465313829,4.428987625,8.366583289,0.100948875,17.15313164,9.518280668,18.36097866,1.929022615,26.86897161
12kHz_DE_data OR021@6_3 (第1列),19,-0.000957135,0.461870123,0.213324011,0.461871115,5.031113284,9.85960354,0.361133377,26.90874779,10.89289441,21.95877325,2.015880484,32.10566249
12kHz_DE_data OR021@6_3 (第1列),20,0.000155754,0.467347623,0.218413801,0.467347649,5.031113284,9.85960354,0.433586519,24.57714568,10.76524787,21.6798103,2.013870052,32.25718243
12kHz_DE_data OR021@6_3 (第1列),21,-0.000221807,0.451484595,0.203838339,0.451484649,3.214093087,6.184162506,-0.052662106,11.3214178,7.118942118,12.8503237,1.805088942,18.52461722
12kHz_DE_data OR021@6_3 (第1列),22,-0.000492513,0.542733919,0.294560107,0.542734143,5.130170908,9.885160756,0.198157839,18.63234859,9.452456564,17.88049093,1.891623707,26.17108117
12kHz_DE_data OR021@6_3 (第1列),23,-0.000203057,0.510761089,0.26087689,0.510761129,5.130170908,9.885160756,0.24631268,23.12625477,10.04416863,20.28122927,2.019204378,30.48848818
12kHz_DE_data OR021@6_3 (第1列),24,-0.000389197,0.426487513,0.181891599,0.42648769,3.609257751,6.803531373,0.071272557,14.94843956,8.462747769,15.73450655,1.859266869,22.65415246
12kHz_DE_data OR021@6_3 (第1列),25,0.000115894,0.503016403,0.253025501,0.503016416,4.146295728,7.960477683,-0.080977108,15.01727181,8.242863646,15.5046497,1.880978549,22.68449802
12kHz_DE_data OR021@6_3 (第1列),26,-1.71E-05,0.562977356,0.316943503,0.562977356,4.940470868,9.424892076,0.038989978,15.21911181,8.775612045,17.17220218,1.956809632,26.1404218
12kHz_DE_data OR021@6_3 (第1列),27,-0.000391148,0.549226804,0.301650082,0.549226943,4.940470868,9.424892076,0.188341906,13.948103,8.995317743,17.71517241,1.96937706,27.1888373
12kHz_DE_data OR021@6_3 (第1列),28,-0.000361747,0.460946029,0.212471242,0.460946171,3.273738075,6.357316001,-0.049123728,12.66642092,7.102213408,13.63227726,1.91944067,20.23884597
12kHz_DE_data OR021@6_3 (第1列),29,1.23E-05,0.440895624,0.194388951,0.440895624,3.302987691,6.416376457,-0.064381418,11.80150531,7.491541109,13.95929667,1.86334113,20.57155747
12kHz_DE_data OR021@6_3 (第1列),30,2.12E-05,0.450714256,0.203143341,0.450714257,3.501919244,6.804906935,-0.232961564,14.52653617,7.769710389,14.93355731,1.922022387,22.07558839
12kHz_DE_data OR021@6_3 (第1列),31,-0.000769994,0.417861348,0.174608106,0.417862057,3.501919244,6.656546237,-0.365072212,19.32213753,8.380562876,16.04411899,1.91444408,22.99982739
12kHz_DE_data OR021@6_3 (第1列),32,-0.001311319,0.466617162,0.217731576,0.466619005,3.950736644,7.426549927,0.084024812,13.99162445,8.466728963,15.90786593,1.878867978,23.28363269
12kHz_DE_data OR021@6_3 (第1列),33,0.000302471,0.51216004,0.262307906,0.512160129,4.502024457,8.592380115,0.372078379,15.22987073,8.79026734,16.9758889,1.931214177,25.389475
12kHz_DE_data OR021@6_3 (第1列),34,0.000793442,0.510537106,0.260648137,0.510537723,4.502024457,8.592380115,0.317571149,15.19551691,8.818201391,17.06546281,1.935254374,25.4445502
12kHz_DE_data OR021@6_3 (第1列),35,-0.000863769,0.430817525,0.18560374,0.430818391,3.292764962,6.558295351,-0.054517853,13.65208304,7.643046426,14.27783493,1.86808167,20.66530171
12kHz_DE_data OR021@6_3 (第1列),36,-0.000313067,0.42473242,0.180397629,0.424732535,4.480221049,8.436199935,0.377397433,20.3874549,10.54833495,20.11364892,1.906807947,29.15671563
12kHz_DE_data OR021@6_3 (第1列),37,0.000328899,0.511795435,0.261934568,0.511795541,4.480221049,8.436199935,0.3250446,14.78987804,8.753927478,16.66468767,1.903681258,24.67747591
12kHz_DE_data OR021@6_3 (第1列),38,-2.97E-05,0.563678084,0.317732982,0.563678084,5.589026629,10.4230899,0.362641906,16.8361641,9.91528105,19.13245116,1.929592421,28.64821807
12kHz_DE_data OR021@6_3 (第1列),39,6.60E-05,0.548074014,0.300385124,0.548074018,5.589026629,10.4230899,0.321073434,17.60049759,10.19757633,19.97045633,1.958353209,30.40680785
12kHz_DE_data OR021@6_3 (第1列),40,-0.000202273,0.457689985,0.209480122,0.45769003,3.241365981,6.393672085,-0.106058585,10.52123398,7.082011341,13.07709994,1.846523439,19.42517503
12kHz_DE_data OR021@6_3 (第1列),41,-0.000590662,0.501231518,0.251233034,0.501231866,4.510652067,8.387769141,0.231439916,12.51514341,8.99913269,16.85701323,1.873181984,25.22907857
12kHz_DE_data OR021@6_3 (第1列),42,-7.69E-05,0.598206603,0.35785114,0.598206608,5.567678744,10.97223491,0.192457294,21.63772547,9.307283923,19.97123105,2.145763599,31.74440429
12kHz_DE_data OR021@6_3 (第1列),43,0.000183636,0.540034842,0.291637631,0.540034874,5.567678744,10.97223491,-0.038223215,28.20004114,10.30985038,22.67040313,2.198907094,35.40934646
12kHz_DE_data OR021@6_3 (第1列),44,0.000555744,0.575485195,0.33118321,0.575485464,5.745253433,11.0527943,0.232246049,18.81256012,9.983316341,20.04411949,2.00776163,30.69018165
12kHz_DE_data OR021@6_3 (第1列),45,0.000353059,0.605598434,0.366749463,0.605598537,5.745253433,11.0527943,0.127298724,18.60770215,9.486901109,19.24958574,2.029069927,29.53063901
12kHz_DE_data OR021@6_3 (第1列),46,6.22E-05,0.57356688,0.328978966,0.573566883,5.48446594,10.40943028,-0.009110427,18.74779207,9.562033825,19.72356655,2.062695751,30.42822364
12kHz_DE_data OR021@6_3 (第1列),47,-2.14E-05,0.559521999,0.313064867,0.559521999,5.48446594,10.40943028,0.112297854,17.66206639,9.802055952,20.42925458,2.084180572,32.06413712
12kHz_DE_data OR021@6_3 (第1列),48,-0.000218284,0.431397512,0.186103814,0.431397568,3.272963809,6.337311048,-0.054149875,17.55083648,7.586885171,14.92609342,1.967354597,22.07890108
12kHz_DE_data OR021@6_3 (第1列),49,0.000559279,0.514726027,0.264942883,0.514726331,4.717253635,8.979215603,0.094295528,17.14700297,9.164585819,18.05055526,1.969598585,26.98521327
12kHz_DE_data OR021@6_3 (第1列),50,0.000500511,0.626464719,0.392458044,0.626464919,4.717253635,8.979215603,0.125117543,12.5646872,7.529956578,14.94718453,1.985029313,23.10348954
12kHz_DE_data OR021@6_3 (第1列),51,-0.000186333,0.545227547,0.297273078,0.545227579,4.057525618,7.927993965,0.01035152,15.0267809,7.441893579,15.01092843,2.017084533,23.10014081
12kHz_DE_data OR021@6_3 (第1列),52,-5.23E-05,0.545076729,0.29710864,0.545076731,3.938277853,7.805303186,-0.014816297,14.08974682,7.225180654,14.45485702,2.000622228,22.33073729
12kHz_DE_data OR021@6_3 (第1列),53,0.000461773,0.577451143,0.333449822,0.577451327,4.340627659,8.390570259,0.218487815,13.68596233,7.516871903,14.88180917,1.979787519,23.03940185
12kHz_DE_data OR021@6_3 (第1列),54,-0.000384593,0.50076621,0.250766797,0.500766358,4.340627659,8.390570259,0.00640795,17.24928932,8.667969788,17.41578703,2.009211783,26.72390459
12kHz_DE_data OR021@6_3 (第1列),55,0.000132965,0.558650607,0.3120905,0.558650622,4.59653395,8.921814244,-0.090155678,17.1040504,8.227922364,17.52999412,2.130549287,28.06828656
12kHz_DE_data OR021@6_3 (第1列),56,0.000750434,0.539569442,0.291135183,0.539569964,4.59653395,8.921814244,0.074134695,17.34571264,8.518884028,17.32237381,2.033408807,26.73709175
12kHz_DE_data OR021@6_3 (第1列),57,-1.12E-05,0.511129019,0.261252874,0.511129019,4.372633299,8.441871139,-0.148476512,15.68743085,8.554852363,16.31611569,1.907235215,24.23874571
12kHz_DE_data OR021@6_3 (第1列),58,0.000322737,0.641382194,0.411371119,0.641382275,5.887238689,11.11391712,0.130134358,16.35810463,9.178985631,18.98092187,2.067867043,30.30900534
12kHz_DE_data OR021@6_3 (第1列),59,4.47E-05,0.639525223,0.408992511,0.639525225,5.887238689,11.11391712,0.0927296,19.28104669,9.205639532,20.16369758,2.190363582,33.04560033
12kHz_DE_data OR021@6_3 (第1列),60,-4.55E-05,0.498239666,0.248242765,0.498239668,5.076526814,9.897892936,-0.118441999,23.42262947,10.18892541,20.60975617,2.02276053,30.82843266
12kHz_DE_data OR021@6_3 (第1列),61,0.000735157,0.636181735,0.4047272,0.63618216,5.909040119,11.21478254,0.396682668,21.6204244,9.28828328,19.6110305,2.111372996,30.6253438
12kHz_DE_data OR021@6_3 (第1列),62,0.000139027,0.680911204,0.463640068,0.680911219,5.909040119,11.21478254,0.190029409,17.70162007,8.678135943,18.44284282,2.125207871,29.91571051
12kHz_DE_data OR021@6_3 (第1列),63,-5.77E-05,0.558968371,0.31244564,0.558968374,4.61231891,8.950915834,-0.132174861,15.42284214,8.251484564,16.792162,2.035047375,26.03247532
12kHz_DE_data OR021@6_3 (第1列),64,0.000878583,0.592755441,0.351359012,0.592756092,5.398738709,10.18704977,0.21517386,17.87681157,9.107858668,18.4792485,2.028934481,28.2618874
12kHz_DE_data OR021@6_3 (第1列),65,-5.37E-05,0.552105059,0.304819996,0.552105062,5.398738709,10.18704977,0.185199649,17.47205705,9.778462621,19.20697325,1.964211962,29.07695653
12kHz_DE_data OR021@6_3 (第1列),66,-7.54E-05,0.598007286,0.357612714,0.59800729,6.432929991,12.8454113,0.231996819,31.79077135,10.75727687,23.98548988,2.229699038,38.08260276
12kHz_DE_data OR021@6_3 (第1列),67,0.000308793,0.642578653,0.412907326,0.642578728,6.432929991,12.8454113,0.360498613,27.35503939,10.0111157,22.71450098,2.268928025,36.70242945
12kHz_DE_data OR021@6_3 (第1列),68,-0.000631227,0.544105519,0.296050815,0.544105885,4.503224189,9.001965998,0.104120148,15.71268632,8.276374718,16.32963158,1.973041596,24.64546839
12kHz_DE_data OR021@6_3 (第1列),69,0.000438354,0.677060089,0.458410365,0.677060231,7.186126398,13.84744978,0.373596397,26.33423307,10.61371805,22.58696383,2.128091563,35.45443897
12kHz_DE_data OR021@6_3 (第1列),70,0.000185906,0.667893131,0.446081234,0.667893157,7.186126398,13.84744978,0.405080046,27.63264945,10.75939516,23.58160419,2.191722104,37.98909668
12kHz_DE_data OR021@6_3 (第1列),71,-3.45E-05,0.538017242,0.289462552,0.538017243,5.439095127,10.71943486,-0.001805251,24.76830694,10.10951824,21.58695953,2.13531041,33.74319018
12kHz_DE_data OR021@6_3 (第1列),72,-0.000508898,0.533157395,0.284256808,0.533157638,5.439095127,10.71943486,0.113582375,24.82268731,10.20166409,21.15410751,2.073593811,32.28452733
12kHz_DE_data OR021@6_3 (第1列),73,-0.001356747,0.494606132,0.244635226,0.494607993,3.837518819,6.901825622,0.064973495,10.85897984,7.758707651,14.15017854,1.823780348,20.74243794
12kHz_DE_data OR021@6_3 (第1列),74,-0.000903222,0.524234431,0.274821739,0.524235209,3.846419291,7.683938111,-0.173800206,12.17289434,7.337201359,13.78301219,1.878510827,20.41858961
12kHz_DE_data OR021@6_3 (第1列),75,-0.000705186,0.493633471,0.243674003,0.493633974,3.846419291,7.129510276,-0.219573717,12.71420248,7.792047329,14.75002515,1.892958876,21.74500483
12kHz_DE_data OR021@6_3 (第1列),76,-0.000376073,0.554563841,0.307541054,0.554563969,5.966676298,11.27773556,0.471446238,20.83447686,10.759221,21.14332341,1.965135152,31.75641671
12kHz_DE_data OR021@6_3 (第1列),77,-5.87E-06,0.644534354,0.415424533,0.644534354,6.116829084,12.22053706,0.426563326,26.75489824,9.490307305,20.8868351,2.200859722,33.12485096
12kHz_DE_data OR021@6_3 (第1列),78,-0.000294776,0.572327389,0.32755864,0.572327465,6.116829084,12.22053706,0.096755153,31.7479772,10.68763856,23.76511072,2.223607263,37.06623202
12kHz_DE_data OR021@6_3 (第1列),79,-0.000769685,0.538664793,0.290159759,0.538665343,5.589068473,10.52064445,0.265410203,23.57736686,10.37577143,21.85751664,2.106591957,33.58376154
12kHz_DE_data OR021@6_3 (第1列),80,-0.000110281,0.63182075,0.39919746,0.631820759,5.589068473,11.14439388,0.355224369,21.56588495,8.845971566,18.84493963,2.13034142,29.55783821
12kHz_DE_data OR021@6_3 (第1列),81,0.000614881,0.767597151,0.589205386,0.767597397,7.132037418,14.1993524,0.349576809,21.30816298,9.291377805,20.25138343,2.179588846,32.51036829
12kHz_DE_data OR021@6_3 (第1列),82,-3.31E-05,0.718056143,0.515604624,0.718056144,7.132037418,14.1993524,0.34426798,23.37431091,9.932423085,22.21811111,2.236927578,36.48996576
12kHz_DE_data OR021@6_3 (第1列),83,-0.000937724,0.559464152,0.313000137,0.559464938,4.655559329,9.063466325,-0.076683068,16.88192283,8.321449685,17.41669601,2.092988202,27.41656746
12kHz_DE_data OR021@6_3 (第1列),84,-0.001019504,0.529569097,0.280443429,0.529570079,4.655559329,9.063466325,0.035729467,18.72821707,8.79120539,18.02344735,2.050167929,27.66286406
12kHz_DE_data OR021@6_3 (第1列),85,-0.001146241,0.523836325,0.274404495,0.523837579,4.438373914,8.645760988,0.09243393,17.13272739,8.472805488,16.88172968,1.992460432,25.46567097
12kHz_DE_data OR021@6_3 (第1列),86,-0.000661424,0.622523495,0.387535502,0.622523846,5.934248592,11.75868404,0.10995439,25.12539086,9.532564296,21.32731953,2.237311899,34.32605228
12kHz_DE_data OR021@6_3 (第1列),87,-0.000159123,0.627823336,0.394162141,0.627823356,5.934248592,11.75868404,0.225857186,25.87842379,9.452099121,21.58575652,2.283699763,35.28099369
12kHz_DE_data OR021@6_3 (第1列),88,-9.62E-05,0.557623573,0.310944049,0.557623581,4.880763372,9.446017726,0.112018063,17.2468195,8.752792273,17.60459272,2.01131161,26.96894018
12kHz_DE_data OR021@6_3 (第1列),89,-0.000555019,0.502959307,0.252968065,0.502959613,4.428983773,8.857919161,0.201720559,20.22840749,8.805843758,17.85561105,2.027700189,27.12484763
12kHz_DE_data OR021@6_3 (第1列),90,-0.000508763,0.470184381,0.221073352,0.470184656,4.428983773,8.857919161,0.353315862,20.99429779,9.419668876,18.59294644,1.97384289,27.73958046
12kHz_DE_data OR021@6_3 (第1列),91,-0.000198853,0.437123753,0.191077176,0.437123798,3.654157436,6.998949858,0.052064966,13.41552753,8.359548141,15.44463201,1.84754388,22.42688484
12kHz_DE_data OR021@6_3 (第1列),92,-0.000459461,0.528491008,0.279302745,0.528491207,5.408115021,10.72152787,0.044944441,27.35271095,10.23312204,21.11534821,2.063431681,31.67675267
12kHz_DE_data OR021@6_3 (第1列),93,-0.000219977,0.571027492,0.326072397,0.571027535,5.408115021,10.72152787,-0.080238392,21.53673046,9.470848063,19.1977856,2.027039762,29.20880208
12kHz_DE_data OR021@6_3 (第1列),94,7.35E-06,0.53938665,0.290937959,0.53938665,4.778866183,9.285070802,-0.283685458,17.44920371,8.859815457,18.05249088,2.037569628,27.97027114
12kHz_DE_data OR021@6_3 (第1列),95,-0.000313127,0.516494435,0.266766501,0.51649453,4.778866183,9.285070802,-0.272289729,21.65482218,9.252501058,19.81625499,2.141718749,31.2421818
12kHz_DE_data OR021@6_3 (第1列),96,-0.000692436,0.418438869,0.175091087,0.418439442,3.705331188,7.12044377,-0.330658269,17.93647737,8.855119324,17.18067166,1.940196516,25.42969004
12kHz_DE_data OR021@6_3 (第1列),97,-0.000602564,0.404983896,0.164011956,0.404984344,3.266629993,6.162886839,-0.400446728,15.58423107,8.066064876,14.89247127,1.846311864,21.17706725
12kHz_DE_data OR021@6_3 (第1列),98,0.000187502,0.42067342,0.176966126,0.420673461,3.266629993,6.212424698,-0.485102447,16.48616288,7.765239057,14.52603784,1.87064915,20.73895565
12kHz_DE_data OR021@6_3 (第1列),99,0.000272327,0.517471844,0.267777109,0.517471915,4.430520013,8.800955061,0.143798287,17.81000536,8.561855981,17.33610013,2.024806324,26.35800128
12kHz_DE_data OR021@6_3 (第1列),100,-1.63E-05,0.543948105,0.295879541,0.543948105,4.430520013,8.800955061,0.077976346,15.51259603,8.145115263,16.17429944,1.985766796,24.72164609
12kHz_DE_data OR021@6_3 (第1列),101,-1.34E-06,0.497149762,0.247157886,0.497149762,3.720371411,7.244461106,-0.077249571,13.02466716,7.483401774,14.37849221,1.921384504,21.6656427
12kHz_DE_data OR021@6_3 (第1列),102,-0.000124262,0.472886225,0.223621382,0.472886242,3.720371411,7.244461106,0.152542571,14.22612539,7.867370803,15.18784615,1.930485613,22.7145809
12kHz_DE_data OR021@6_3 (第1列),103,-2.26E-05,0.451487352,0.203840829,0.451487353,3.550152566,6.835198852,-0.128708546,13.10473597,7.863238124,14.69410224,1.868708795,21.52869761
12kHz_DE_data OR021@6_3 (第1列),104,0.000370481,0.501872362,0.251875868,0.501872499,3.374763078,6.392750662,-0.229132393,10.06492526,6.724343503,12.51020116,1.860434578,18.67364532
12kHz_DE_data OR021@6_3 (第1列),105,0.000435132,0.545026083,0.297053432,0.545026257,3.664239176,7.086233207,-0.041745868,10.22230391,6.72305073,12.6165832,1.876615797,19.04009422
12kHz_DE_data OR021@6_3 (第1列),106,0.000556339,0.563598521,0.317643293,0.563598796,3.90031944,7.564558615,-0.047937472,11.60479731,6.92038285,13.64960809,1.972377597,21.22214396
12kHz_DE_data OR021@6_3 (第1列),107,8.37E-05,0.547875384,0.300167437,0.547875391,4.377376626,8.477010875,-0.118837534,15.3916347,7.98973033,16.2577205,2.034827188,25.15807112
12kHz_DE_data OR021@6_3 (第1列),108,-0.000676064,0.480468636,0.230850111,0.480469112,4.377376626,8.477010875,0.011935914,18.44173234,9.110630665,17.96967031,1.972384895,26.95455121
12kHz_DE_data OR021@6_3 (第1列),109,0.000214426,0.417344467,0.174176404,0.417344522,3.552112399,7.014701949,0.146534123,18.15689937,8.511223247,16.5141645,1.94028097,24.37038669
12kHz_DE_data OR021@6_3 (第1列),110,0.000511024,0.488656057,0.238784742,0.488656324,4.458199979,8.62526005,-0.045599293,20.00896268,9.123385407,18.63350245,2.04238905,28.06867981
12kHz_DE_data OR021@6_3 (第1列),111,0.000333939,0.573490842,0.328891746,0.57349094,4.458199979,8.62526005,0.029119476,14.01484415,7.77379322,15.8099541,2.033750275,24.66253692
12kHz_DE_data OR021@6_3 (第1列),112,0.000747594,0.529855298,0.280746637,0.529855826,3.595379075,7.188648159,0.038055549,13.03904268,6.785579963,13.3218333,1.963256401,20.20899466
12kHz_DE_data OR021@6_3 (第1列),113,0.00069056,0.536487737,0.287819092,0.536488182,4.503968258,8.606497314,-0.079536819,16.50691401,8.395279547,17.10787862,2.037797374,26.18000367
12kHz_DE_data OR021@6_3 (第1列),114,0.000582747,0.602743686,0.363299951,0.602743968,4.940029005,9.562457212,0.087018302,18.62752581,8.195899533,17.95248831,2.19042318,28.83757279
12kHz_DE_data OR021@6_3 (第1列),115,0.000631186,0.590705113,0.34893253,0.59070545,6.115498411,11.52320707,0.520540307,27.17759181,10.35287284,22.69362191,2.192012039,35.2386771
12kHz_DE_data OR021@6_3 (第1列),116,0.000400678,0.596748298,0.356108532,0.596748433,6.115498411,11.52320707,0.352018591,22.52677245,10.24803431,21.23670448,2.072271018,32.55044853
12kHz_DE_data OR021@6_3 (第1列),117,0.001032984,0.702091879,0.492933006,0.702092639,5.99668623,11.39220415,0.253237022,15.57916227,8.54116095,17.79638504,2.083602585,28.61057104
12kHz_DE_data OR021@6_3 (第1列),118,0.001309769,0.670345077,0.449362523,0.670346357,5.99668623,11.39220415,0.245915071,18.08214495,8.945653492,19.09600806,2.134668873,30.93619063
12kHz_DE_data OR021@6_3 (第1列),119,0.000235648,0.624178147,0.38959836,0.624178192,5.788900949,11.28379821,0.058250643,21.19250355,9.274436409,20.08281584,2.165394742,32.23051261
12kHz_DE_data OR021@6_3 (第1列),120,0.000364495,0.601985241,0.36238623,0.601985351,5.788900949,11.28379821,0.157044656,20.62602334,9.616348538,19.90814678,2.070239728,31.11880107
12kHz_DE_data OR021@6_3 (第1列),121,0.000551688,0.526958324,0.277685075,0.526958612,5.195936038,10.28391424,-0.049472153,23.78171996,9.86023554,20.81984438,2.111495643,32.25817592
